postcode,distance_to_leiden,statusscore14,rangorde14
5612,101.798783920434,"-,335628995245566",2756
5613,102.64834233461,",409750236729571",1789
5614,103.595091165225,",949263508792639",898
5615,103.7799018621,"1,16597763647048",628
5616,102.249348769286,",523125859147366",1571
5617,100.81672522743,"-1,83886260683933",3376
5621,100.717784173934,"-2,1372866932913",3429
5622,100.610238762539,"-,943864838211984",3119
5623,100.605542718417,"-,378301914471389",2797
5624,98.477436943653,",324506872605794",1934
5625,99.9177775718175,"-,899138007945831",3104
5626,99.3732292071015,"1,7294136623039",207
5627,97.9035541327854,"1,29185581000396",496
5628,98.5430248589477,"-,301254416530247",2730
5629,98.5678823141857,"2,0572797643044",105
5631,101.8328073939,",640948776948689",1360
5632,100.737944597967,"-,49083578360846",2887
5633,98.859314102067,NA,NA
5641,102.911578630002,"-,434194285036086",2843
5642,103.600671828281,"-1,25050009173691",3243
5643,104.363246548022,"-,28847442182751",2723
5644,104.409755948796,",955288599970264",888
5645,105.278066824971,"-,536222070670013",2908
5646,105.291682248785,",963636286252692",881
5647,105.566708112563,NA,NA
5651,100.531657371632,"-1,6351206623794",3339
5652,101.84135371592,"-,592739054643945",2939
5653,102.598600179667,"-,242018861225498",2681
5654,103.0854172028,"-,810365453263638",3069
5655,102.933907392283,",846177207806217",1055
5656,104.153625226639,NA,NA
5657,96.488173852691,NA,NA
5658,98.8894807734939,"1,79329521263384",185
5660,107.881257124392,NA,NA
5661,107.488220363588,"1,35723927176173",441
5662,106.583450037683,"1,86144215276304",160
5663,106.590803658192,"1,64606474605592",254
5664,107.087449953518,"-,0946826007885107",2537
5665,107.786729949986,"-1,01002687849608",3159
5666,107.411883250557,"-,255074184402064",2692
5667,106.576538276467,",622450403200552",1395
5670,101.835834841981,NA,NA
5671,101.835834841981,",521924435361961",1574
5672,102.621736895899,"1,33247280556017",468
5673,102.533433807198,"1,37755867925684",424
5674,103.07307367422,"1,16229679913546",633
5680,92.9032956935282,NA,NA
5681,92.2029091274626,"-1,01989399203586",3164
5682,92.6008942212502,"1,48606414079944",347
5683,92.6814518913421,"-,133773762503306",2576
5684,92.9032956935282,",160666986378467",2184
5685,93.7459344357248,"2,31781887161331",49
5688,90.2678512915599,",703734861491246",1261
5689,90.8256781833377,"2,57612899910999",23
5690,96.5905461811617,NA,NA
5691,96.9642791322822,"1,18858277495001",608
5692,97.9074624846704,"1,97393190700349",127
5694,97.5178227174869,",847488731125588",1053
5700,106.376504156469,NA,NA
5701,106.376504156469,"-2,87025989548877",3499
5702,106.331039379361,"-1,54079503274486",3322
5703,108.169379512944,"-1,82878938103186",3370
5704,109.949149856046,",120759088327531",2245
5705,107.162556105998,"-1,51680686818077",3314
5706,107.016545441306,",416059675894599",1776
5707,106.433542563682,"-,00885784400262078",2420
5708,105.111486283808,"1,69191297302119",232
5709,109.312602302915,",778421679195925",1158
5710,116.718608633685,NA,NA
5711,116.718608633685,"-,379000224274315",2799
5712,117.642534992898,",19876501673582",2129
5715,112.694113487578,",459885702296594",1687
5720,116.850239392152,NA,NA
5721,116.518947364741,",126536557163555",2239
5724,115.514772833223,",436097996214554",1738
5725,118.462935374062,"-,37329550118769",2791
5730,107.46868336249,NA,NA
5731,107.46868336249,",597781375882058",1441
5735,103.538489266316,",758050412610519",1187
5737,100.621025870835,",621303491535688",1398
5738,99.455913128517,",487803951286357",1635
5740,101.278868839532,NA,NA
5741,101.278868839532,",16547834100406",2178
5750,114.584834721036,NA,NA
5751,114.584834721036,"-,111597179876389",2557
5752,113.824516793331,",383123071035581",1840
5753,114.318440934205,",288793154624958",1995
5754,116.629732550508,",41568409162167",1777
5756,114.319311552857,",867084828515393",1015
5757,118.471433180034,",0878961825410091",2297
5758,125.019280114209,"-,324946313371491",2746
5759,125.784775953385,",610770237131101",1422
5760,108.926799383142,NA,NA
5761,108.926799383142,",0122731825691842",2395
5763,112.048289296281,"-,488871814786251",2883
5764,109.855116222082,",106582060750722",2271
5766,119.623599566503,"1,3468779442111",454
5768,127.669016974516,"-,00663556631400808",2419
5800,118.979260626477,NA,NA
5801,118.979260626477,"-,551536514763956",2918
5802,118.896816642664,"-1,18358412379316",3224
5803,119.258595845965,",679247813132758",1299
5804,118.572759292593,",791273997338595",1140
5807,120.191552673885,",192519396685855",2140
5808,122.141095292449,",229642052448533",2084
5809,119.864198529065,",676190709485349",1306
5811,123.042482355791,",85508889619671",1043
5812,119.002443925893,"-,0551770277034228",2487
5813,116.694087830289,"-,232209731382488",2669
5814,121.146445857843,",181672362973338",2161
5815,116.350736454597,",996264344481244",841
5816,113.614757693704,NA,NA
5817,118.576353009052,NA,NA
5821,115.844894749088,",590387190216218",1457
5823,118.245228747866,",725603305003965",1225
5824,117.474214918727,"1,39414576289538",416
5825,114.6059805144,",155787790635447",2194
5826,115.230771631692,"1,26568710821598",530
5827,113.263919824325,",784448999377823",1151
5830,109.203843942341,NA,NA
5831,109.203843942341,"-,253316707646671",2691
5835,108.340512927211,"1,03163596612792",790
5836,111.133873555506,"1,03784968862254",782
5840,108.259242102368,NA,NA
5841,108.259242102368,",0738239849093951",2320
5843,110.158176902558,",230797617454661",2083
5844,110.661505415999,",299058710109359",1974
5845,107.615959291339,"-,0824502932085616",2516
5846,106.725581249666,"1,08082262002519",730
5851,115.826105604925,",0291513381757924",2370
5853,118.030875127871,"-,28457770263786",2717
5854,117.26055661377,"-,378719781345373",2798
5855,124.143153688503,",0778235061957279",2310
5856,126.694040109909,"-,52493926189176",2900
5861,124.214705990181,",496464335209909",1616
5862,121.532809180185,",312999459517154",1951
5863,125.379406153719,",674424369272279",1310
5864,124.754684207059,",833128243143243",1073
5865,126.767532308676,"-,112151977236776",2558
5866,128.117345785055,",624358984479319",1390
5871,130.466098934869,",509660401125648",1595
5872,131.356115196679,",651949386545116",1345
5900,139.411444194238,NA,NA
5902,139.411444194238,NA,NA
5911,139.411444194238,"-,0230905276033768",2442
5912,139.172794380652,"-,447628053612861",2855
5913,139.658965754839,",762205423303322",1182
5914,139.315490581999,"-2,10073218722784",3424
5915,140.373951956363,"-1,75286030081373",3356
5916,139.167878945363,"1,37118478901585",432
5921,137.628382066735,"-1,54100900535339",3323
5922,138.329197220468,"-1,74776361244544",3355
5923,138.682694880317,"-2,59273174733578",3483
5924,137.614184156907,"-,340231729141041",2761
5925,137.319522644434,"-,670595195311529",2988
5926,138.599086058441,"1,44732963641855",378
5927,135.722903412501,"1,30130108473068",490
5928,133.903860215332,"1,44752815942914",377
5930,140.095157470554,NA,NA
5931,139.390223280197,"-,645760354900782",2974
5932,140.307601978764,"-,933537625279589",3115
5935,139.750160976777,"-1,0584439760725",3173
5940,135.578948595965,NA,NA
5941,135.578948595965,",285496056361635",2003
5943,134.165252348286,",503285181959937",1607
5944,132.825769320035,"-,0591143317027802",2492
5950,140.095448180942,NA,NA
5951,140.095448180942,"-,200665212593703",2637
5953,141.170735662655,"-,578684252297067",2934
5954,140.635414925101,",458557484223189",1691
5960,127.363231855333,NA,NA
5961,127.363231855333,"-,186933384309412",2626
5962,128.931770196671,"-,0648792159989857",2500
5963,128.634298992139,",679302399186094",1298
5964,126.154970109351,",809308137450577",1112
5966,125.00030285867,",0780570247514518",2309
5970,134.442710031401,NA,NA
5971,134.442710031401,",177912410032892",2166
5973,132.625529780217,",539339482436572",1543
5975,129.41570817827,",355877068945175",1885
5976,127.329781701483,",686817230801517",1285
5977,124.51758137927,NA,NA
5980,133.220043127628,NA,NA
5981,133.220043127628,"-,870205680029046",3089
5984,133.235835096881,"-1,13449776137342",3203
5985,128.023940862852,",614194405736426",1416
5986,130.21640942053,",426061222867578",1760
5987,133.402879121896,",698643018742939",1265
5988,133.771799177626,",432003523075879",1749
5990,138.040585386933,NA,NA
5991,138.040585386933,",372217439240775",1860
5993,135.196627769361,",872315526463627",1006
5995,139.237093749989,",12342438244973",2243
6000,127.804892044159,NA,NA
6001,127.804892044159,"-1,1761806451975",3221
6002,126.91408740019,",606238970480697",1431
6003,126.315002468872,"1,61357058209979",272
6004,128.025049151575,"-,301976990567806",2731
6005,128.450535871109,",52098231418761",1576
6006,128.324446401374,"-,299772105742704",2729
6011,134.04086211401,",676181238650694",1307
6012,135.599718517566,",770235011478645",1168
6013,136.282693436046,",097576745040687",2284
6014,139.506605621667,",522185610923786",1573
6015,139.23489936999,",436542943987923",1736
6017,140.759558550925,",201997217758023",2125
6019,142.151555814248,",243424954217859",2061
6020,121.659934373972,NA,NA
6021,121.659934373972,",677323824638615",1302
6023,123.012913935973,"-,448970481684062",2858
6024,124.700350503691,",593364468536484",1452
6026,119.548064678234,"1,09721334881987",712
6027,117.597391782944,",351412264540648",1894
6028,118.453557569721,",602678921049581",1435
6029,116.714546491494,",670249787104752",1316
6030,127.015331731076,NA,NA
6031,127.015331731076,"-,0624147883925775",2495
6034,128.559442173973,",899025975627963",964
6035,126.723003857276,"-,0586327246078893",2491
6037,135.785975238561,",280253348601302",2012
6039,133.007970015586,"-,00986194176600987",2424
6040,143.052099713479,NA,NA
6041,143.052099713479,",391974099388541",1820
6042,144.25643977761,"-,524831337449353",2899
6043,145.446117213143,"-2,46187329616221",3473
6044,145.874670669514,"-4,36971512236522",3530
6045,144.85853014245,"-1,68547473718591",3344
6049,144.254500348555,",993984385156635",846
6050,143.68017063251,NA,NA
6051,143.68017063251,"-,117432737075952",2560
6060,152.418432711386,NA,NA
6061,152.418432711386,"-,434045919516409",2842
6063,153.571829881665,"-,277810860852558",2707
6065,148.578622261237,",108789124420172",2264
6067,145.539179290098,",376605809680832",1852
6070,143.644348061993,NA,NA
6071,144.813830819046,"-,283162387001181",2715
6074,148.129210436264,",389025576301661",1827
6075,150.808271826764,",228651744985699",2087
6077,148.332074558671,"-,265122049261697",2700
6080,139.791238676389,NA,NA
6081,139.791238676389,",179122487129525",2165
6082,140.257622281683,",614374530017588",1415
6083,139.482806476437,",809233832785413",1113
6085,140.965054551429,",64107326310835",1358
6086,138.499223701446,",189586608318467",2148
6088,135.762397003173,",298932162964578",1975
6089,132.763676395569,",498579502218789",1614
6091,132.318164938769,",496102241250951",1617
6092,133.85655479663,",850214595546445",1050
6093,136.395134149174,"-,377108321427135",2796
6095,137.526991808296,",481193647070834",1651
6096,139.0650170017,",56186468863271",1509
6097,141.585869054716,",00994085375642893",2400
6099,141.617167871368,",360937716707692",1883
6100,145.909003635003,NA,NA
6101,145.909003635003,"-,410822929449374",2819
6102,160.39482635287,"-,0312957068270846",2459
6104,153.921887442414,",0584242569936509",2334
6105,149.617083647594,",024761239477421",2379
6107,144.199968641492,",490780980836029",1630
6109,145.34822429806,",678873873206565",1300
6111,148.237842248959,"-1,11305644095887",3192
6112,147.30830505403,",637284702671717",1365
6114,150.061279298969,"-,445363154140347",2853
6116,147.562442989791,"-,217245334918188",2654
6118,152.235342236707,",299559122315653",1972
6120,150.643915297934,NA,NA
6121,150.643915297934,",366973442863673",1871
6122,150.441659450377,",45131010937633",1705
6123,150.263435990341,",47319230140168",1664
6124,149.817602532824,",749585387942983",1197
6125,150.31616196058,",0760001611724901",2316
6127,148.801552363661,",624182654654901",1391
6129,152.186526282937,",0068154019004182",2404
6130,155.989281969856,NA,NA
6131,155.989281969856,"-,679460711294848",2995
6132,156.823413956843,",432994968334959",1745
6133,156.498490287335,",354984812242525",1889
6134,156.207016894656,"-3,9781764572693",3528
6135,155.155310655431,"-1,26019354545847",3246
6136,155.464289659134,"-,984379204975913",3142
6137,156.334896317243,"-1,91203450197681",3389
6141,154.10393983062,",898550480963402",965
6142,155.010423034747,",682409846331313",1291
6143,152.929302125849,"-,224237076785671",2662
6151,157.914148420334,",316394734165492",1943
6153,159.180008940316,NA,NA
6155,160.918979671695,",289202465824454",1994
6160,157.562027086552,NA,NA
6161,157.502798326986,"-1,11412179982527",3196
6162,157.473987448312,"-,368894544505281",2787
6163,156.549315885836,"-2,19562833010043",3438
6164,158.486668834231,"-1,45082222353026",3305
6165,158.080802402971,"-,650241759017623",2976
6166,157.60106347429,"-,752784539091127",3036
6167,156.500938618269,NA,NA
6170,154.732428773322,NA,NA
6171,154.732428773322,"-,181876103667807",2618
6174,158.89366274328,"1,71683005242767",216
6176,161.29399312986,",264303080106936",2034
6181,157.238610174916,",15075893276447",2203
6190,159.002783670561,NA,NA
6191,159.002783670561,",244223455832864",2060
6199,159.9998937998,NA,NA
6200,163.53434040208,NA,NA
6201,163.53434040208,NA,NA
6202,163.53434040208,NA,NA
6203,163.53434040208,NA,NA
6211,163.53434040208,",310531854880475",1956
6212,165.055412763372,"1,98440045923792",126
6213,164.793199708347,",741335413706739",1206
6214,163.865524215545,"-3,97246020894159",3527
6215,164.562042613536,"-,771555284437219",3049
6216,162.940749323879,"-1,42855044088173",3299
6217,162.61007601972,"-2,94623692050249",3505
6218,162.332072176237,"-3,4516113182493",3519
6219,162.964839432336,"-2,14980495101086",3432
6221,163.711916438441,"-,110932066400998",2554
6222,163.137039568822,"-2,92202550507607",3501
6223,162.592866127845,",44592071013409",1715
6224,163.957125738393,"-1,88185235974568",3386
6225,164.64057453969,",806818944453453",1117
6226,164.909177937431,"-,489229137820609",2884
6227,165.839161203894,"-,262717071950676",2698
6228,167.411183848437,"-,316840448998479",2739
6229,168.489134970476,"-,290425030626987",2724
6230,162.908005566636,NA,NA
6231,163.546043975008,"-,235621516752717",2677
6235,162.60043556966,",912565571249044",946
6237,160.415541672406,",904896847658044",958
6240,161.222238330037,NA,NA
6241,161.222238330037,"1,06897804224108",744
6243,159.060831686482,",343541638870128",1903
6245,172.93180908396,",677171372216362",1303
6247,168.88817450005,",588154842279409",1463
6251,170.734822629864,",812751407428849",1103
6252,171.024361175101,NA,NA
6255,175.623389506715,",615604785209898",1412
6261,173.97299797765,",736934457426049",1210
6262,174.143564844858,",0906684403363614",2293
6265,171.599113435995,",582900443800139",1472
6267,168.364522302863,",27117644709223",2022
6268,166.949478532576,",764535295486547",1177
6269,171.372366214368,"-,163172262638323",2603
6270,174.180534420443,NA,NA
6271,174.180534420443,"-,222274386411976",2661
6273,172.978227995234,NA,NA
6274,173.598363302594,",611075146551963",1421
6276,177.70581377769,NA,NA
6277,177.638472738332,",724359092166557",1227
6278,176.048307280017,NA,NA
6281,176.798642503531,",254875663789008",2045
6285,178.247377145817,",346049595830798",1899
6286,174.602282685488,",4689753883124",1669
6287,174.376992674376,",844663188613761",1056
6289,172.512455114821,NA,NA
6290,182.489865702913,NA,NA
6291,182.489865702913,"-2,55493045439134",3481
6294,178.921948105646,",163900200741499",2180
6295,180.250660561029,",043428222603135",2348
6301,168.194532194834,"-,554228207800636",2922
6305,168.918185275012,"-,0410641462154758",2471
6307,171.359741685926,",191592761789617",2143
6311,169.246401308847,",899463680895182",961
6312,169.543820278508,NA,NA
6321,172.319187873676,"-,104167061560498",2542
6325,165.963257412137,",477637488243962",1656
6333,164.431577271786,",757679963926147",1188
6336,165.455787694185,",567172793379932",1498
6341,168.704582187619,NA,NA
6342,168.850609450411,NA,NA
6343,167.841007720483,",750299882857045",1196
6351,176.296525213707,",0940677370932042",2290
6353,176.410583223817,NA,NA
6360,165.042018846678,NA,NA
6361,165.042018846678,"-,77841864080817",3053
6363,165.281054368863,",431848908754559",1751
6365,163.22751479479,"-,745879321764608",3035
6367,169.827473254887,",361664764650005",1881
6369,175.318574749463,"-,494371672330381",2888
6370,170.166658934408,NA,NA
6371,170.166658934408,"-,997638080400468",3150
6372,171.048689073349,"-,772081726538847",3050
6373,168.852031201651,"-,916908183031161",3110
6374,170.159528615248,"-,139730760873999",2583
6400,170.006408498489,NA,NA
6401,170.006408498489,NA,NA
6411,170.006408498489,"-1,29897263828255",3264
6412,169.858479116267,"-2,19755736026028",3439
6413,179.542136076207,"-2,44846335457538",3470
6414,168.541307513284,"-2,25587142890185",3446
6415,170.238321304104,"-2,6351509356861",3487
6416,170.909831717298,"-2,01113198005859",3406
6417,171.654532013761,",59152401097011",1453
6418,172.251531845924,"-1,11259425128363",3191
6421,165.688150205412,NA,NA
6422,174.906572202177,NA,NA
6430,164.240515700637,NA,NA
6431,164.240515700637,"-2,44089906910205",3468
6432,164.914036021096,"-2,27540459313928",3452
6433,165.461425083212,"-2,09399907348185",3421
6436,163.368842950506,"-,0154916535643448",2428
6438,161.409394212615,",434323454861766",1741
6439,160.521065379567,"1,05708259578621",756
6440,164.285017780926,NA,NA
6441,164.285017780926,"-2,35926775171063",3460
6442,164.411716762022,"-1,2343721613092",3241
6443,165.082459202882,"-2,26645325247107",3449
6444,164.689426591519,",191755972713092",2142
6445,165.621177481683,",192711555089096",2139
6446,164.674539708855,"-,876463352866748",3091
6447,163.338580494662,",483634543115782",1644
6450,162.665333564627,NA,NA
6451,162.665333564627,"-,628871006401096",2962
6454,160.581329202393,",450172926026497",1707
6456,160.479929133668,",783506296459691",1152
6460,175.115529175636,NA,NA
6461,175.115529175636,"-1,38856264151665",3288
6462,176.034595282664,"-2,01334975160053",3407
6463,174.994928960205,"-3,81763792405536",3524
6464,174.241779405317,"-,443097746786636",2850
6465,175.096784532736,"-,987605518755078",3144
6466,174.57523906938,"-2,14848605590312",3431
6467,174.57523906938,",018964367084529",2383
6468,174.444760215454,",255348587801315",2043
6469,172.624576723823,"-,865226629830657",3087
6471,172.983221953608,"-,69722755450283",3007
6500,94.7395036104749,NA,NA
6501,94.7395036104749,NA,NA
6503,94.7395036104749,NA,NA
6504,94.7395036104749,NA,NA
6511,94.7395036104749,",684065650572451",1289
6512,94.7441506328867,",810851243508738",1108
6515,92.5754267948853,"2,50448552441731",29
6521,95.6161587506587,"1,10895022359121",696
6522,95.9503679671065,"1,34411377996329",458
6523,96.3624596823012,",254080786850307",2046
6524,95.5385913462154,"1,00773939007908",825
6525,96.2606565502601,"-,797496151472121",3061
6531,95.1627374666532,"-,243614545454438",2682
6532,94.5518408750625,"-,461421475205354",2871
6533,95.5958105102685,"-,494736040666094",2889
6534,93.816509201095,"-3,21070034818135",3516
6535,94.3559020389671,"-1,78601883188078",3366
6536,93.9964236686436,",952274032345815",894
6537,93.4861840795053,"-1,53827968805942",3321
6538,93.4623350818882,"-1,08946351195823",3184
6541,94.3793283046408,"-1,6979929507206",3349
6542,93.2040598884572,"-,769407467018241",3047
6543,93.5677483947709,"-,430487989794387",2840
6544,92.6602484469535,"-2,09424888399158",3423
6545,92.3511596969045,",112949105391587",2257
6546,91.5436068449739,",0838777330431207",2301
6550,92.3923086520472,NA,NA
6551,92.3923086520472,",249642536413893",2051
6560,101.788611415321,NA,NA
6561,101.788611415321,"-1,28818928641245",3262
6562,102.316885579415,",0835198655701725",2302
6564,97.8308416261209,"2,188518247804",69
6566,105.854723340431,",040752805585552",2353
6571,99.0057827180168,",729852648975521",1222
6572,99.266825009039,",9896242121582",850
6573,99.6530483047817,",3373420635506",1912
6574,97.7811960582357,"1,10297439715538",700
6575,98.8108817615709,NA,NA
6576,99.1328221077718,"-,085051960049624",2521
6577,101.231497449752,NA,NA
6578,103.054477089853,",285898007897023",1998
6579,103.696761975575,",88514878470665",982
6580,97.7027447462309,NA,NA
6581,97.7027447462309,"1,02039239531637",809
6582,98.788677077766,",834298261266958",1070
6584,99.5573181152403,"1,31797853917089",481
6585,99.9917382211108,",395281680685133",1814
6586,103.406466379522,"-,240251796883638",2679
6587,102.500839813414,"1,05167693512235",763
6590,108.491428040851,NA,NA
6591,108.491428040851,"-,233831091445113",2673
6595,108.862992475529,",363087440427617",1879
6596,106.07734541944,",868017141001103",1014
6598,109.899514886059,",52039976434336",1578
6599,110.379198980039,"-,0282485102903449",2451
6600,88.3649407853543,NA,NA
6601,88.3649407853543,"-,791773071976664",3058
6602,88.8872001022823,",397147666130102",1810
6603,90.6053912825675,",652651196515787",1342
6604,88.1431945416726,"1,75123043591346",201
6605,89.6826492238891,",769492058649077",1169
6606,86.6653819416448,"1,39127079702049",418
6610,94.0252837238322,NA,NA
6611,94.0252837238322,",747683594873816",1202
6612,91.8041047838011,"1,36475599386073",437
6613,89.6071218304837,"1,44867418585056",376
6615,86.482910274939,NA,NA
6616,84.3078041773783,"1,11087360997935",691
6617,83.5289381676742,",91574287537424",939
6620,70.0643205051981,NA,NA
6621,70.0643205051981,",531931761228008",1555
6624,69.7455090490217,",387618926933479",1832
6626,74.1046526597565,",542746561959023",1539
6627,77.6499239337627,",657800737601649",1336
6628,77.7052494752264,"1,0593926569754",754
6629,80.2302441850898,"1,11206396904362",689
6631,79.7116382715044,"1,00701667595131",830
6634,82.7188724367249,",931839227942994",916
6641,90.264258769566,",11721435444873",2252
6642,88.8394326563107,"2,06672459046489",102
6644,86.164232029138,",238985593990696",2070
6645,85.4510729043183,",400718788107218",1804
6650,78.4880808977206,NA,NA
6651,78.4880808977206,"-,148573429779141",2589
6652,78.3746491395473,"2,04350051273145",109
6653,82.2649009592497,"-,213138304187044",2649
6654,80.5498442383295,",477351589210232",1658
6655,77.9089423194227,",102446478348171",2278
6657,75.8553851503449,",678238673777067",1301
6658,74.1408818140918,"-,06811504080066",2502
6659,71.0023481416998,",131149811416428",2232
6660,92.0297373746506,NA,NA
6661,91.1231860749126,",0993355053578193",2281
6662,91.8989638246652,"1,15886297005744",637
6663,93.8059371079631,",913366141341864",943
6665,88.7912821408901,",276383576501244",2016
6666,85.195757699918,",907852349822651",954
6668,82.362368033703,",548917510171764",1530
6669,80.53692995442,",238233964002236",2072
6670,83.1500963518332,NA,NA
6671,83.1500963518332,",680293970891246",1295
6672,82.1882128780711,NA,NA
6673,85.1487681729522,",859780104592237",1031
6674,86.9608237506012,",232788766179767",2081
6675,88.6677678838209,"1,23891964836427",565
6676,87.8729067084227,NA,NA
6677,87.0622081609416,",455906681940756",1695
6678,91.938484073467,",706930843432557",1254
6680,95.6431102015358,NA,NA
6681,95.6431102015358,",909742369445323",953
6684,94.1616246404189,NA,NA
6685,96.6884646100203,",590120723390949",1458
6686,100.985635019458,",371402369786452",1862
6687,98.2777349604638,",0464987088559207",2347
6690,100.805311499619,NA,NA
6691,100.805311499619,"-,00358186271809813",2416
6700,78.9819537187523,NA,NA
6701,78.9819537187523,"-,402781571305663",2811
6702,78.5210648974346,",408328692383798",1794
6703,79.0434618819743,"1,47757662761815",355
6704,79.4643004632592,"-1,3672247976401",3281
6705,79.9376242624156,"2,80543798385176",12
6706,79.0445368557697,",65954873639416",1333
6707,78.9516172154259,"-,97291729487893",3134
6708,78.2750289001233,",608152411779868",1427
6709,77.546943526893,"-3,02561773234266",3511
6710,77.2991055957256,NA,NA
6711,77.2991055957256,",472759863352013",1665
6712,77.134683114583,",267044764608828",2029
6713,77.1977161854101,",0958772863432408",2287
6714,76.3307269558148,"-,482784664851145",2880
6715,75.157936227621,"-,121768023707125",2566
6716,74.9664349849927,",949509429113922",897
6717,77.2295504846632,"-,416910670879485",2825
6718,77.8800172811687,"1,32327561299572",479
6720,79.2515692201179,NA,NA
6721,79.2515692201179,"1,27729004069231",514
6730,14.2087058494125,NA,NA
6731,82.6365981541298,",994323790963807",845
6732,81.6519322640874,"1,26864113084507",526
6733,78.691504556179,",126318214926509",2240
6740,73.7542022797557,NA,NA
6741,73.7542022797557,",912338628625417",948
6744,71.2514863343855,",339239168095678",1907
6745,71.176323867724,",832393130101311",1076
6800,93.4457375693035,NA,NA
6801,93.4457375693035,NA,NA
6802,93.4457375693035,NA,NA
6803,93.4457375693035,NA,NA
6811,93.4457375693035,",268670831954088",2027
6812,91.9702627419709,"1,10194490171882",702
6813,91.5775514785318,",593717523503919",1451
6814,93.4846931354387,"2,07805366607469",100
6815,93.7111231585191,",921615300004907",930
6816,91.302799559264,"1,04679396006909",769
6817,93.4069391486262,NA,NA
6821,93.6722733886348,"1,18772648607032",610
6822,93.8990894829079,"-2,29019444571678",3456
6823,94.6980294405071,"-1,82411946956818",3369
6824,94.6337119103712,"1,04854541208673",768
6825,96.2950137146422,"-,974685740299599",3137
6826,95.0948509732633,"-2,80517806401524",3493
6827,94.3364962023243,"-1,18627058571246",3226
6828,93.6722733886348,"-,957981310625237",3124
6831,93.0119036412176,"-2,49988908553126",3476
6832,93.865199403033,"-4,18676561954036",3529
6833,93.913163402066,"-2,12130993156415",3426
6834,95.2286421468622,"-5,37795507777424",3539
6835,93.8181933139364,"-,677473012856893",2993
6836,93.880630591316,",487118745459228",1637
6841,93.7263274700078,"-1,20610781559055",3232
6842,92.5400648361732,",531905039039184",1556
6843,91.2985957107947,"-,673754052317468",2991
6844,91.5544270883891,"-,184959575163333",2622
6845,92.3532961011957,",420207371093924",1770
6846,90.0206549073885,"1,89825595655087",149
6850,96.7328701077102,NA,NA
6851,96.7328701077102,",214266181537488",2107
6852,95.9912162783822,"1,10150187576211",703
6860,87.0076326874324,NA,NA
6861,87.0076326874324,"1,00779501110087",824
6862,90.2986714452164,"1,50621760323875",335
6865,86.7560565226148,",280356449531188",2011
6866,83.7047547527806,",11875362987118",2250
6869,87.9004655884322,"-2,25251163774606",3445
6870,82.9349850529144,NA,NA
6871,82.9349850529144,",665173207399433",1325
6874,86.2782239169718,",0981736554123169",2282
6877,93.5610499337578,NA,NA
6880,97.9829066084444,NA,NA
6881,97.9829066084444,"1,22250215495139",578
6882,96.6235200983442,"-1,54577719240153",3325
6883,97.7746275037811,"-,608810419427581",2951
6891,96.4535796007341,"2,0091361448004",117
6900,105.417869381709,NA,NA
6901,105.417869381709,"-,57181283875055",2931
6902,105.855785169707,"1,31469634575142",483
6903,105.351211279506,"-,126329001430638",2570
6904,104.777447318472,",2566002148103",2041
6905,104.759058554414,"1,51357712666906",330
6909,107.911556548069,"-,496733663642973",2890
6911,103.9703594345,",190032877187307",2147
6913,107.467478653866,"1,03039947440155",792
6914,108.92423529257,",424576084600528",1764
6915,110.031787630353,"-,715229646831021",3019
6916,109.507260682838,"-,0302172507843805",2456
6917,110.027866756596,"-,633248959543231",2963
6920,100.27215716269,NA,NA
6921,100.27215716269,",494349523679314",1622
6922,101.59032360389,",399070784677335",1808
6923,102.402609959918,",618893919714721",1404
6924,100.626012150672,",692269010747882",1276
6930,98.1917400637505,NA,NA
6931,98.1917400637505,",439877755740697",1731
6932,98.3598158048659,"-,0107887482171495",2425
6940,108.15095702572,NA,NA
6941,108.15095702572,",137222522980756",2223
6942,108.374687365192,"-,293309599171294",2727
6950,104.664907101412,NA,NA
6951,104.664907101412,"-,611244841624214",2953
6952,104.439391720381,"-1,08088254644804",3181
6953,104.679008071567,",810126372171437",1109
6955,103.954517243664,"1,57600625997439",291
6956,105.331838325927,"-,354063577831919",2777
6957,103.330818452924,",679971550640688",1297
6960,100.693155323662,NA,NA
6961,100.693155323662,",0658614216679688",2325
6964,103.981198177589,"1,15678896629873",640
6969,170.577757939267,NA,NA
6970,107.620075483021,NA,NA
6971,107.620075483021,"-,194123078655954",2632
6974,106.248749124059,",92470061657054",924
6975,107.320237311381,"1,14378734561387",655
6980,106.902478348124,NA,NA
6981,106.902478348124,"-,973228765355634",3135
6982,107.552716692621,"-2,50508630289717",3477
6983,106.786681731081,",76290502622829",1180
6984,107.375568044221,NA,NA
6986,107.310735230522,",558953441353267",1515
6987,103.599758540101,",633961941820596",1372
6988,100.834494824336,"1,64526668357899",255
6990,100.279286466464,NA,NA
6991,100.279286466464,"-,429719940157294",2838
6994,101.72634346384,",294264327473497",1984
6996,109.654628443633,",863123919629785",1020
6997,111.314746690935,"1,01555549805472",814
6998,113.217416657858,"1,17072380296737",624
6999,113.653031151567,"-,376034288613098",2795
7000,117.920822659847,NA,NA
7001,117.920822659847,"-,168121130295258",2606
7002,118.428591790729,"-1,43806863755671",3303
7003,118.738245677217,"-,0729244675260915",2506
7004,118.800522806472,",811549988304602",1107
7005,117.962102851802,",586497866791448",1465
7006,117.605979181924,",0946011918321556",2289
7007,117.817704588466,",862839229768863",1022
